Summary,Precip_Type,Temperature_Celcius,Humidity,Wind_Speed,Wind_Bearing,Visibility,Pressure
Overcast,rain,5.05,0.83,14.4417,231,15.8746,1013.97
Overcast,rain,5.05,0.86,17.2109,240,15.8746,1013.54
Overcast,rain,5.57777777777778,0.87,17.5007,250,14.1036,1013.03
Overcast,rain,6.08888888888889,0.8,14.4739,271,11.2056,1012.6
Partly Cloudy,rain,6.06666666666667,0.8,22.3468,279,11.2056,1012.62
Partly Cloudy,rain,7.01111111111111,0.76,20.2377,270,11.0285,1013.19
Breezy and Partly Cloudy,rain,7.2,0.73,32.7152,290,11.2056,1013.46
Breezy and Partly Cloudy,rain,8.86666666666667,0.67,35.8708,299,11.27,1013.67
Breezy and Partly Cloudy,rain,9.05,0.66,35.8386,291,11.4471,1015.24
Partly Cloudy,rain,10.2388888888889,0.65,27.9657,300,16.1,1014.86
Breezy and Partly Cloudy,rain,10,0.59,33.4236,309,11.27,1014.65
Partly Cloudy,rain,10.1,0.6,26.6133,301,11.4471,1014.96
Breezy and Partly Cloudy,rain,10.0666666666667,0.58,33.0533,319,11.27,1014.93
Partly Cloudy,rain,9.48888888888889,0.61,23.6831,297,15.8746,1015.6
Partly Cloudy,rain,8.87222222222222,0.67,14.6671,282,15.3594,1015.76
Mostly Cloudy,rain,7.75555555555556,0.73,8.9355,275,15.8263,1016.4
Mostly Cloudy,rain,7.2,0.74,7.1323,284,15.8263,1016.63
Partly Cloudy,rain,6.36111111111111,0.8,15.3111,280,11.0285,1016.84
Partly Cloudy,rain,6.16111111111111,0.79,14.0231,269,11.2056,1016.7
Partly Cloudy,rain,5.11666666666667,0.82,10.948,268,15.8263,1016.68
Partly Cloudy,rain,4.82777777777778,0.89,10.4811,248,14.9569,1016.94
Mostly Cloudy,rain,4.56111111111111,0.89,6.2629,202,15.8263,1016.37
Mostly Cloudy,rain,4.61111111111111,0.89,6.5688,202,15.8263,1015.66
Mostly Cloudy,rain,4.76666666666667,0.72,26.1464,315,14.9569,1009.58
Mostly Cloudy,rain,5.58333333333333,0.89,11.0285,200,15.8263,1014.64
Mostly Cloudy,rain,5.58333333333333,0.86,6.7298,191,15.8263,1013.94
Mostly Cloudy,rain,5.76111111111111,0.86,7.2128,185,14.9569,1013.11
Mostly Cloudy,rain,6.09444444444444,0.79,9.66,172,11.2056,1012.25
Mostly Cloudy,rain,5.05,0.86,9.8371,171,11.2056,1011.73
Mostly Cloudy,rain,6.07222222222222,0.81,12.9283,169,11.0285,1011.35
Mostly Cloudy,rain,6.16111111111111,0.79,16.1,171,10.0464,1010.58
Mostly Cloudy,rain,7.2,0.73,20.5275,170,10.0464,1009.57
Overcast,rain,7.87222222222222,0.76,17.1787,164,10.0303,1008.65
Overcast,rain,8.79444444444444,0.72,19.8835,171,11.1251,1007.27
Overcast,rain,9.78888888888889,0.73,13.8621,182,10.948,1006.12
Overcast,rain,9.98333333333333,0.72,6.7942,179,10.7226,1005.8
Overcast,rain,9.78888888888889,0.78,8.1788,231,7.8246,1005.02
Overcast,rain,7.71111111111111,0.89,8.3237,353,4.025,1004.79
Overcast,rain,6.41111111111111,0.87,24.15,309,3.4937,1005.74
Foggy,rain,5.13888888888889,0.92,7.889,317,2.8175,1005.8
Foggy,rain,5.16111111111111,0.92,9.7083,273,2.8175,1006.12
Overcast,rain,6.06111111111111,0.88,19.4327,301,3.6708,1006.04
Overcast,rain,6.08888888888889,0.85,28.5936,310,6.3434,1006.02
Breezy and Overcast,rain,5.53333333333333,0.82,31.4916,310,6.2951,1006.61
Overcast,rain,5.51666666666667,0.76,24.8906,311,6.8425,1007.03
Breezy and Overcast,rain,4.97777777777778,0.73,31.5077,310,14.9086,1007.22
Partly Cloudy,rain,12.0888888888889,0.8,6.4561,347,14.9086,1026.65
Partly Cloudy,rain,11.0722222222222,0.86,3.1878,25,14.9086,1026.74
Mostly Cloudy,rain,10.7944444444444,0.81,8.0983,2,14.8764,1025.55
Partly Cloudy,rain,11.4666666666667,0.84,3.5581,17,14.9086,1026.73
Partly Cloudy,rain,9.91666666666667,0.86,3.5581,7,14.9086,1026.54
Partly Cloudy,rain,9.28888888888889,0.87,6.8425,331,14.168,1026.77
Partly Cloudy,rain,10.4,0.87,6.1502,3,14.9086,1026.84
Partly Cloudy,rain,8.89444444444444,0.89,4.6851,341,9.8049,1027.05
Partly Cloudy,rain,12.6388888888889,0.79,5.3452,4,9.9015,1027.27
Partly Cloudy,rain,15.9111111111111,0.68,5.0071,22,9.982,1027.35
Partly Cloudy,rain,19.7777777777778,0.54,9.338,68,9.982,1027.44
Partly Cloudy,rain,21.9722222222222,0.47,11.1734,74,10.3523,1027.3
Partly Cloudy,rain,22.2444444444444,0.44,12.1555,61,9.982,1027.13
Partly Cloudy,rain,23.8388888888889,0.38,8.8872,49,9.982,1026.63
Partly Cloudy,rain,23.7555555555556,0.37,9.2897,64,10.3523,1026.23
Partly Cloudy,rain,24.9777777777778,0.32,4.186,20,9.982,1025.93
Partly Cloudy,rain,23.8611111111111,0.35,9.4024,359,9.982,1025.42
Partly Cloudy,rain,22.9277777777778,0.37,9.7888,355,10.3523,1025.17
Partly Cloudy,rain,19.9944444444444,0.46,7.8246,21,9.982,1025.12
Partly Cloudy,rain,18.7,0.53,8.9194,39,9.982,1025.31
Partly Cloudy,rain,17.4555555555556,0.59,7.3094,45,9.982,1025.59
Partly Cloudy,rain,16.85,0.6,7.5992,49,9.982,1025.54
Partly Cloudy,rain,13.2166666666667,0.73,6.1502,30,15.8263,1025.82
Mostly Cloudy,rain,13.3833333333333,0.74,6.762,56,14.9569,1025.69
Clear,rain,11.4555555555556,0.72,8.0178,84,8.5491,1025
Clear,rain,11.1111111111111,0.8,6.44,110,8.05,0
Mostly Cloudy,rain,10.1222222222222,0.85,7.245,16,9.5795,1024.55
Mostly Cloudy,rain,10.3888888888889,0.67,10.7709,58,15.6492,1024.33
Partly Cloudy,rain,9.85555555555556,0.68,10.8836,49,9.982,1024.13
Overcast,rain,10.8277777777778,0.63,10.8514,56,14.9569,1024.08
Overcast,rain,9.85555555555556,0.67,9.5956,40,9.982,1023.66
Mostly Cloudy,rain,9.9,0.67,9.7244,41,9.982,1023.86
Mostly Cloudy,rain,10.05,0.68,11.0446,31,9.982,1024.26
Overcast,rain,11.0388888888889,0.62,11.0768,40,9.982,1024.33
Overcast,rain,11.2277777777778,0.61,15.778,50,9.982,1024.51
Overcast,rain,12.2166666666667,0.59,12.7834,49,9.982,1024.52
Overcast,rain,12.9888888888889,0.59,12.8156,50,9.982,1024.11
Overcast,rain,13.0111111111111,0.58,14.2163,42,9.982,1023.6
Overcast,rain,13.9388888888889,0.56,9.8854,41,11.0285,1023.14
Overcast,rain,14.1222222222222,0.58,11.2217,40,9.982,1022.79
Overcast,rain,13.0555555555556,0.7,4.8622,18,11.2056,1022.3
Overcast,rain,13.0111111111111,0.71,8.4686,51,11.0285,1022.35
Overcast,rain,12.8722222222222,0.71,7.9373,21,9.982,1022.1
Overcast,rain,12.8055555555556,0.72,4.6046,20,11.2056,1022.11
Overcast,rain,12.6111111111111,0.75,4.6368,20,10.6743,1022.19
Overcast,rain,12.2,0.75,4.7495,29,11.27,1022.34
Overcast,rain,12.7111111111111,0.73,3.1234,37,11.8979,1022.33
Overcast,rain,12.1388888888889,0.8,5.2808,353,11.2539,1022.41
Overcast,rain,12.1777777777778,0.78,11.27,10,9.9015,1022.32
Overcast,rain,11.6666666666667,0.83,11.27,0,9.9015,1022.42
Overcast,rain,12.0777777777778,0.93,4.0572,355,9.5473,1022.09
Overcast,rain,11.6666666666667,0.86,11.27,20,8.05,1022.23
Overcast,rain,11.6222222222222,0.83,3.5581,3,8.05,1022.14
Overcast,rain,11.45,0.88,4.347,23,7.8568,1022.28
Overcast,rain,12.1277777777778,0.8,2.1735,27,8.05,1022.25
Overcast,rain,12.0833333333333,0.8,3.5259,36,5.1359,1022.43
Overcast,rain,12.0166666666667,0.83,2.4311,21,5.7477,1022.96
Overcast,rain,12.1777777777778,0.85,8.8067,24,6.3434,1023.16
Overcast,rain,12.7333333333333,0.83,8.0339,12,6.3434,1023.76
Overcast,rain,12.7166666666667,0.8,9.1287,28,7.5187,1024.3
Overcast,rain,13.85,0.77,5.152,29,9.982,1024.14
Overcast,rain,13.9888888888889,0.76,2.1896,32,11.2056,1024.21
Overcast,rain,13.8833333333333,0.79,4.8783,350,9.9498,1024.17
Overcast,rain,15.1722222222222,0.71,4.3309,305,11.2056,1024.19
Overcast,rain,15.0777777777778,0.72,4.6207,334,11.2056,1023.81
Overcast,rain,14.8888888888889,0.75,2.8497,289,8.9677,1023.66
Overcast,rain,13.9833333333333,0.77,4.6046,290,11.2056,1023.42
Overcast,rain,13.9166666666667,0.77,3.22,230,11.2056,1023.42
Overcast,rain,12.8333333333333,0.85,5.2486,252,9.9498,1023.46
Overcast,rain,12.8722222222222,0.89,4.5724,235,11.2056,1023.43
Overcast,rain,12.8277777777778,0.85,3.0751,270,9.982,1023.32
Overcast,rain,12.7944444444444,0.85,3.6386,252,8.9677,1023.38
Overcast,rain,12.2444444444444,0.83,3.1878,255,9.9015,1023.03
Overcast,rain,12.2666666666667,0.83,3.1395,295,9.9015,1022.64
Mostly Cloudy,rain,11.3166666666667,0.8,18.0803,317,7.9373,1018.06
Mostly Cloudy,rain,11.7111111111111,0.83,3.22,300,8.05,1022.03
Mostly Cloudy,rain,10.6944444444444,0.86,2.6404,184,6.1985,1021.72
Overcast,rain,10.8944444444444,0.87,3.381,257,6.2951,1021.4
Overcast,rain,11.1833333333333,0.86,0.1127,21,6.1985,1020.84
Overcast,rain,11.1111111111111,0.86,3.1717,350,4.669,1020.52
Overcast,rain,12.2166666666667,0.87,2.8014,176,5.7477,1020.16
Overcast,rain,12.7555555555556,0.83,7.2933,201,6.1985,1020.32
Overcast,rain,12.8277777777778,0.82,4.5724,221,6.2951,1020.12
Mostly Cloudy,rain,14.7722222222222,0.75,9.8532,196,7.5187,1020.16
Overcast,rain,15,0.67,10.7709,233,8.1305,1019.52
Overcast,rain,15.0222222222222,0.67,9.338,253,6.2951,1019.02
Overcast,rain,15.0555555555556,0.72,8.3237,252,5.957,1018.69
Overcast,rain,16.0666666666667,0.66,7.728,224,6.2951,1017.82
Overcast,rain,16.0222222222222,0.62,9.4024,307,6.2951,1017.23
Overcast,rain,14.8722222222222,0.7,5.635,273,6.7298,1017.12
Overcast,rain,13.8666666666667,0.67,8.5169,273,7.1323,1016.72
Overcast,rain,13.8,0.68,9.8693,281,11.2056,1016.93
Mostly Cloudy,rain,12.25,0.74,9.821,271,10.6743,1017.4
Mostly Cloudy,rain,11.1388888888889,0.77,13.4435,291,11.2056,1017.51
Mostly Cloudy,rain,11.1388888888889,0.74,11.3183,272,9.982,1017.43
Overcast,rain,11.7388888888889,0.72,16.8084,297,9.6278,1017.41
Overcast,rain,11.6388888888889,0.71,14.7637,291,9.982,1017.11
Mostly Cloudy,rain,11.5888888888889,0.75,17.6939,300,8.1305,1017.12
Clear,rain,3.56111111111111,0.68,10.9802,325,14.5866,1025.65
Partly Cloudy,rain,10.4777777777778,0.81,17.4846,319,11.8979,1016.72
Clear,rain,9.41666666666667,0.83,14.2807,299,11.8979,1016.9
Partly Cloudy,rain,8.07222222222222,0.87,7.3094,279,11.1251,1016.95
Partly Cloudy,rain,10,0.86,14.7798,300,9.8049,1016.9
Mostly Cloudy,rain,10.0444444444444,0.83,14.329,300,5.0393,1017.04
Partly Cloudy,rain,10.0444444444444,0.84,9.9498,293,5.635,1017.64
Partly Cloudy,rain,12.1722222222222,0.72,23.6992,320,9.8049,1017.87
Mostly Cloudy,rain,13.7944444444444,0.64,26.3718,331,11.27,1018.17
Overcast,rain,12.8166666666667,0.66,25.4219,350,10.7226,1018.58
Overcast,rain,11.3166666666667,0.7,17.0177,41,11.27,1019.36
Mostly Cloudy,rain,11.2611111111111,0.61,21.9926,50,11.27,1019.83
Mostly Cloudy,rain,9.51111111111111,0.69,25.3253,48,11.0768,1020.31
Mostly Cloudy,rain,9.25,0.61,19.7225,68,11.27,1020.97
Partly Cloudy,rain,9.3,0.56,12.8961,31,11.27,1021.39
Partly Cloudy,rain,9.07222222222222,0.55,8.1788,9,11.3988,1021.63
Partly Cloudy,rain,7.38333333333333,0.6,7.7441,312,9.982,1022.17
Partly Cloudy,rain,6.16111111111111,0.7,7.728,340,9.982,1023.36
Mostly Cloudy,rain,6.18888888888889,0.7,4.6207,6,9.982,1024.36
Mostly Cloudy,rain,7,0.51,9.4185,11,9.982,1025.13
Partly Cloudy,rain,6.21111111111111,0.53,10.4972,19,15.8263,1025.83
Partly Cloudy,rain,4.75,0.58,6.5044,356,14.9569,1026.1
Partly Cloudy,rain,3.63333333333333,0.61,6.2629,329,15.8263,1026.47
Clear,rain,1.99444444444445,0.68,11.0446,320,15.8263,1026.87
Clear,rain,0.222222222222221,0.85,2.2862,35,6.8425,1029.29
Clear,rain,0.372222222222223,0.73,3.542,308,14.9086,1026.99
Clear,rain,1.44444444444445,0.68,11.0607,310,14.9086,1026.98
Clear,rain,1.23888888888889,0.74,10.8836,319,14.168,1026.93
Partly Cloudy,snow,-0.038888888888889,0.76,11.3344,328,9.982,1027.17
Partly Cloudy,snow,-0.25,0.76,3.5742,319,9.982,1027.54
Partly Cloudy,rain,2,0.72,2.1896,310,9.982,1027.79
Clear,rain,4.96111111111111,0.66,7.8246,320,9.982,1028.02
Clear,rain,8.91666666666666,0.49,13.8621,318,9.982,1028.21
Clear,rain,11,0.39,14.5383,308,10.3523,1028.33
Partly Cloudy,rain,11.2055555555556,0.38,9.821,16,9.982,1028.22
Partly Cloudy,rain,12.2222222222222,0.35,7.8246,358,9.982,1027.71
Mostly Cloudy,rain,12.1666666666667,0.33,9.5151,9,10.3523,1027.42
Mostly Cloudy,rain,12.7777777777778,0.34,9.0804,301,9.982,1027.19
Mostly Cloudy,rain,12.7777777777778,0.31,10.626,319,9.982,1026.91
Partly Cloudy,rain,11.2888888888889,0.38,11.2378,344,10.3523,1027.04
Partly Cloudy,rain,7.86666666666666,0.48,7.6797,10,9.982,1027.29
Partly Cloudy,rain,5.02222222222222,0.58,0,0,9.982,1027.82
Partly Cloudy,rain,3.93888888888889,0.67,0.5635,301,9.982,1028.48
Partly Cloudy,rain,2.63888888888889,0.71,2.3989,334,9.982,1028.71
Clear,rain,1.60555555555556,0.75,1.5295,120,11.9784,1029.1
Clear,rain,1.09444444444444,0.81,4.1699,294,9.982,1029.38
Clear,snow,-0.044444444444444,0.82,5.8765,239,9.982,1029.6
Clear,snow,-1.13333333333333,0.82,0,0,9.982,1029.52
Clear,snow,-0.438888888888889,0.83,3.22,130,14.2807,1027.99
Clear,snow,-1.71111111111111,0.85,3.059,62,6.2951,1029.61
Clear,snow,-2.26666666666667,0.85,2.9785,321,8.1305,1029.52
Clear,snow,-2.08888888888889,0.86,5.3774,25,6.8425,1029.66
Clear,snow,-2.28888888888889,0.88,0.1288,100,4.2987,1029.43
Foggy,snow,-2.77777777777778,0.86,0.1288,100,0.5152,1029.69
Foggy,rain,0.855555555555555,0.81,3.3649,333,2.3667,1029.86
Clear,rain,6,0.7,3.5581,179,5.2164,1029.68
Clear,rain,10.0055555555556,0.5,9.7244,179,9.982,1029.78
Clear,rain,11.1388888888889,0.44,7.2611,203,10.3523,1029.91
Partly Cloudy,rain,12.7777777777778,0.34,3.4776,171,9.982,1029.67
Clear,rain,13.8666666666667,0.33,5.3291,199,9.982,1029.16
Partly Cloudy,rain,13.9166666666667,0.33,10.7548,211,10.3523,1028.67
Partly Cloudy,rain,14.0277777777778,0.33,9.7888,173,9.982,1028.07
Partly Cloudy,rain,13.9611111111111,0.36,9.7566,201,9.982,1027.75
Clear,rain,12.9777777777778,0.35,9.4024,155,10.3523,1027.45
Clear,rain,11.1333333333333,0.43,3.4776,161,9.982,1027.35
Clear,rain,7.77777777777778,0.58,4.83,141,9.982,1027.65
Clear,rain,7.31111111111111,0.56,8.2754,148,9.982,1027.57
Clear,rain,6.03888888888889,0.61,7.7763,151,9.982,1027.47
Clear,rain,4.90555555555556,0.67,6.1663,150,15.8263,1027.5
Clear,rain,3.97222222222222,0.73,4.0089,141,14.9569,1027.51
Clear,rain,2.12777777777778,0.79,3.0751,110,15.8263,1027.31
Clear,rain,2.06111111111111,0.82,1.5295,110,15.8263,1027.38
Clear,rain,0.799999999999999,0.8,4.0089,64,9.8371,1025.79
Clear,rain,0.972222222222222,0.83,6.3112,130,15.7297,1027.1
Clear,snow,-0.05,0.85,3.2361,106,15.7297,1026.8
Clear,rain,0.022222222222222,0.87,5.8926,114,14.8764,1026.95
Clear,snow,-0.116666666666667,0.83,3.0751,110,9.8049,1026.91
Clear,snow,-1.22777777777778,0.88,0,0,9.8049,1026.82
Clear,rain,2.27222222222222,0.79,7.6797,109,9.8371,1027.01
Clear,rain,7.01666666666667,0.62,7.6153,139,9.9015,1027.13
Clear,rain,9.00555555555556,0.58,5.0232,158,9.982,1027.41
Partly Cloudy,rain,12.1388888888889,0.5,8.3881,128,10.3523,1027.28
Partly Cloudy,rain,15,0.42,10.8353,122,9.982,1027.18
Clear,rain,16.1555555555556,0.36,9.4185,151,9.982,1026.77
Partly Cloudy,rain,17.1333333333333,0.32,7.5831,141,10.3523,1026.19
Partly Cloudy,rain,17.8444444444445,0.3,8.0983,179,9.982,1025.96
Partly Cloudy,rain,17.8444444444445,0.3,5.0232,148,9.982,1025.48
Partly Cloudy,rain,17.2611111111111,0.31,5.1037,139,10.3523,1025.3
Partly Cloudy,rain,13.9055555555556,0.42,3.3005,139,9.982,1025.28
Clear,rain,8.88333333333333,0.62,3.1717,147,9.982,1025.6
Clear,rain,7.30555555555556,0.66,1.6583,144,9.4507,1025.73
Clear,rain,4.95,0.81,3.22,129,9.982,1025.9
Clear,rain,4.90555555555556,0.79,6.44,110,15.8263,1025.91
Clear,rain,3.51666666666667,0.81,2.9946,101,13.9265,1025.98
Clear,rain,2.17222222222222,0.82,1.5295,90,14.812,1025.8
Clear,rain,1.62222222222222,0.82,3.22,100,9.8049,1025.41
Clear,rain,2.32777777777778,0.81,3.1556,26,13.7333,1020.89
Clear,rain,1.06666666666667,0.85,3.22,80,9.8049,1025.21
Clear,snow,-0.533333333333334,0.85,3.22,100,9.8049,1025.3
Clear,snow,-0.561111111111112,0.87,4.7978,72,8.2593,1025.35
Foggy,snow,-0.05,0.85,3.1878,138,2.737,1024.92
Foggy,snow,-1.04444444444444,0.88,3.1556,148,3.1395,1024.91
Clear,rain,2.15,0.87,2.8336,113,5.8926,1025.16
Clear,rain,7.03888888888889,0.72,8.05,150,9.8049,1025.12
Clear,rain,9.99444444444445,0.61,1.6422,177,9.982,1025
Clear,rain,12.9388888888889,0.54,3.5098,125,9.8049,1025.01
Clear,rain,16.1833333333333,0.41,3.4132,124,9.982,1024.49
Clear,rain,17.8222222222222,0.37,3.2844,178,9.982,1023.61
Clear,rain,18.9277777777778,0.3,3.1073,159,10.3523,1022.78
Clear,rain,19.0277777777778,0.28,1.7227,157,9.982,1022.27
Clear,rain,19.0277777777778,0.3,2.9785,78,9.982,1021.58
Clear,rain,18.0388888888889,0.3,4.0572,87,10.3523,1021.06
Partly Cloudy,rain,14.9722222222222,0.39,1.9481,80,9.982,1020.8
Partly Cloudy,rain,10.0666666666667,0.58,6.44,90,9.982,1020.89
Clear,rain,8.18333333333333,0.64,4.4436,44,9.982,1020.7
Partly Cloudy,rain,7.07777777777778,0.66,3.22,350,9.982,1020.61
Partly Cloudy,rain,4.97777777777778,0.68,3.22,330,14.9086,1020.73
Clear,rain,4.85,0.75,5.2486,110,14.168,1020.8
Clear,rain,4.30555555555556,0.77,3.22,90,14.9086,1020.41
Clear,rain,3.17222222222222,0.85,3.22,60,14.812,1019.93
Mostly Cloudy,rain,9.50555555555555,0.7,17.6617,353,14.9569,1018.88
Clear,rain,1.6,0.83,3.22,10,14.812,1019.4
Clear,rain,0.555555555555556,0.83,0,0,14.812,1019.01
Clear,rain,0.916666666666666,0.86,2.9302,286,14.0875,1019.04
Partly Cloudy,snow,-0.022222222222222,0.85,1.3685,19,6.118,1018.71
Foggy,rain,0.994444444444444,0.92,3.22,110,0.7084,1018.32
Mostly Cloudy,rain,1.41111111111111,0.86,0.4347,110,3.5098,1018.48
Mostly Cloudy,rain,7.04444444444444,0.74,1.61,180,4.4919,1018.6
Overcast,rain,10.1,0.71,3.22,190,6.0214,0
Mostly Cloudy,rain,13.8666666666667,0.52,2.4311,219,6.1663,1018.18
Overcast,rain,17.1055555555556,0.42,1.6905,190,8.05,1017.81
Mostly Cloudy,rain,18.7277777777778,0.34,5.0554,246,9.982,1017.23
Mostly Cloudy,rain,19.6833333333333,0.33,10.9641,310,9.982,1016.55
Mostly Cloudy,rain,18.7722222222222,0.35,16.2449,310,9.982,1016.17
Mostly Cloudy,rain,17.6611111111111,0.47,25.2609,338,9.982,1016.47
Mostly Cloudy,rain,17.0388888888889,0.51,17.0499,328,11.0285,1016.9
Overcast,rain,14.8388888888889,0.51,27.0641,319,11.2056,1017.5
Overcast,rain,12.7333333333333,0.5,25.5346,310,11.27,1018.18
Overcast,rain,12.7055555555556,0.51,24.4559,311,11.6242,1018.58
Mostly Cloudy,rain,12.1055555555556,0.54,28.5453,319,11.27,1018.38
Mostly Cloudy,rain,11.55,0.56,25.2287,329,15.8263,1018.46
Mostly Cloudy,rain,11.0833333333333,0.61,17.4202,338,14.9569,1018.57
Mostly Cloudy,rain,10.5333333333333,0.64,20.3826,329,15.8263,1018.5
Mostly Cloudy,rain,10.5111111111111,0.66,20.3343,339,15.8263,1018.67
Partly Cloudy,rain,4.03333333333333,0.73,17.1626,322,14.168,1022.12
Overcast,rain,8.88888888888889,0.83,17.4846,338,10.0464,1018.41
Overcast,rain,7.8,0.88,20.2216,339,6.1985,1018.13
Overcast,rain,8.31111111111111,0.89,17.066,338,6.1663,1018.33
Overcast,rain,7.24444444444444,0.92,21.6062,319,6.118,1018.42
Overcast,rain,7.24444444444444,0.92,22.9103,319,6.118,1018.44
Overcast,rain,7.20555555555556,0.87,19.9157,319,6.0053,1018.95
Overcast,rain,7.22222222222222,0.85,20.3021,319,6.2951,1019.75
Overcast,rain,7.24444444444444,0.78,20.5114,300,8.1305,1019.68
Overcast,rain,7.27777777777778,0.75,25.9371,310,11.0285,1020.25
Mostly Cloudy,rain,7.93888888888889,0.7,25.7117,310,11.27,1020.33
Partly Cloudy,rain,9.02777777777778,0.64,28.658,320,11.27,1019.64
Partly Cloudy,rain,10.0555555555556,0.53,26.5489,320,11.4471,1019.74
Partly Cloudy,rain,10.0444444444444,0.57,23.828,310,11.27,1019.54
Partly Cloudy,rain,8.98333333333333,0.57,21.0749,328,11.27,1019.84
Partly Cloudy,rain,9.05,0.53,17.066,327,11.4471,1020.15
Mostly Cloudy,rain,7.84444444444444,0.62,10.0303,302,9.982,1020.54
Partly Cloudy,rain,7.22222222222222,0.6,19.8674,309,9.982,1021.06
Partly Cloudy,rain,7.04444444444444,0.56,14.2807,299,9.982,1021.58
Partly Cloudy,rain,4.95,0.65,12.6868,300,9.982,1022.04
Partly Cloudy,rain,3.4,0.76,14.2163,282,14.9086,1022.37
Clear,rain,3.34444444444445,0.76,13.8299,291,14.5705,1022.44
Mostly Cloudy,rain,11.5777777777778,0.78,3.2039,41,15.7297,1025.7
Mostly Cloudy,rain,11.0166666666667,0.84,3.22,110,15.7297,1025.32
Partly Cloudy,rain,11.8611111111111,0.8,5.5223,126,14.168,1022.06
Mostly Cloudy,rain,10.4611111111111,0.84,3.22,350,15.7297,1024.81
Mostly Cloudy,rain,9.46666666666667,0.86,3.0751,12,15.7297,1024.41
Mostly Cloudy,rain,9.83333333333334,0.87,2.9785,0,14.8764,1024.37
Mostly Cloudy,rain,8.92777777777778,0.89,0.1288,120,9.7566,1024.3
Mostly Cloudy,rain,9.87777777777778,0.87,4.5563,118,5.9087,1024.32
Mostly Cloudy,rain,12.5555555555556,0.9,6.8103,140,6.2951,1024.48
Mostly Cloudy,rain,14.9777777777778,0.83,4.5241,157,9.982,1024.59
Partly Cloudy,rain,18.9111111111111,0.65,11.0285,168,9.982,1024.3
Partly Cloudy,rain,22.0833333333333,0.47,12.5419,185,10.3523,1024.28
Mostly Cloudy,rain,22.8222222222222,0.38,12.397,177,9.982,1023.78
Mostly Cloudy,rain,23.9111111111111,0.39,9.7244,169,9.982,1023.46
Partly Cloudy,rain,24.0277777777778,0.34,14.1197,171,10.3523,1022.48
Mostly Cloudy,rain,24.95,0.34,15.1662,188,9.982,1022.09
Mostly Cloudy,rain,23.9333333333333,0.35,12.4292,198,9.982,1021.68
Mostly Cloudy,rain,22.8833333333333,0.4,8.05,170,10.3523,1021.61
Overcast,rain,21.1777777777778,0.49,2.0286,165,9.982,1021.39
Overcast,rain,17.8722222222222,0.59,1.8676,147,9.982,1021.67
Mostly Cloudy,rain,16.3166666666667,0.66,7.2772,114,9.982,1021.83
Overcast,rain,15.0222222222222,0.67,3.059,149,9.982,1021.8
Overcast,rain,14.35,0.75,3.0912,168,15.8263,1021.9
Mostly Cloudy,rain,14.4888888888889,0.73,3.1395,159,14.9569,1021.96
Partly Cloudy,rain,3.35555555555556,0.7,17.1143,310,14.9086,1022.68
Partly Cloudy,rain,2.77777777777778,0.76,14.4578,319,14.9086,1022.58
Mostly Cloudy,rain,2.62777777777778,0.84,13.3952,345,14.9569,1023.96
Partly Cloudy,rain,2.17777777777778,0.79,14.1197,329,14.9086,1022.89
Partly Cloudy,rain,1.11666666666667,0.78,14.1358,329,11.9784,1022.78
Mostly Cloudy,rain,0.872222222222222,0.83,11.0124,329,11.6886,1023.51
Mostly Cloudy,rain,1.07222222222222,0.78,9.4668,328,9.982,1023.75
Mostly Cloudy,rain,0.027777777777776,0.85,5.1037,316,9.982,1024.03
Partly Cloudy,rain,0.26111111111111,0.85,9.5151,330,9.982,1024.43
Partly Cloudy,rain,2.2,0.79,8.2593,329,9.982,1024.82
Partly Cloudy,rain,4.98333333333333,0.7,8.4364,320,9.982,1025.12
Partly Cloudy,rain,7.47777777777778,0.63,5.0715,357,11.0768,1025.37
Partly Cloudy,rain,7.77777777777778,0.53,7.4221,8,11.27,1025.61
Partly Cloudy,rain,7.87222222222222,0.62,8.9677,346,11.27,1025.4
Partly Cloudy,rain,7.98888888888889,0.57,13.3147,340,11.4471,1025.03
Partly Cloudy,rain,8.93888888888889,0.57,9.0321,8,11.27,1024.71
Partly Cloudy,rain,7.86666666666666,0.62,10.6421,359,11.2056,1024.7
Partly Cloudy,rain,7.43888888888889,0.63,11.0285,0,11.0285,1024.69
Partly Cloudy,rain,5.18888888888889,0.69,7.7602,10,11.2056,1025.1
Partly Cloudy,rain,6.02777777777778,0.7,5.2808,22,11.2056,1025.43
Partly Cloudy,rain,4.84444444444444,0.77,8.2754,7,9.982,1025.34
Mostly Cloudy,rain,4.82222222222222,0.76,11.4149,20,9.982,1025.45
Mostly Cloudy,rain,4.91666666666667,0.79,10.948,0,15.8263,1025.16
