fraud,transaction_amount,transaction_hour,num_transactions_24h,distance_from_home,merchant_risk_score,is_international,card_present,online_order,new_device,account_age_days,customer_tenure_months,prior_chargebacks,failed_login_attempts,billing_shipping_mismatch,high_risk_country,merchant_category_risk,weekend_transaction,customer_avg_transaction_amount,amount_to_avg_ratio,days_since_last_transaction,num_cards_on_account,ip_risk_score,velocity_score,browser_language_risk,screen_resolution_score,customer_age,loyalty_points_balance,email_domain_age_days,app_version_score,random_marketing_score
0,150.16,15,0,15.99,45.93,0,0,1,0,2258,75.3,1,0,0,0,8.63,0,26.44,5.68,42,1,22.74,0.0,0.12,4.1,43,46889,3053,4.85,90.86
0,28.4,23,2,46.36,46.69,0,1,0,0,3575,119.2,0,0,0,0,7.52,0,13.67,2.08,76,1,94.14,22.96,2.09,8.53,48,9481,4516,7.46,45.68
0,21.5,9,1,1.08,42.96,0,1,0,0,198,6.6,0,0,0,0,5.01,0,48.26,0.45,70,2,49.28,8.58,1.01,9.71,28,39603,2040,3.48,25.23
1,25.49,8,3,28.01,73.7,0,1,0,0,448,14.9,1,1,0,1,2.92,1,52.7,0.48,52,1,79.87,41.89,0.94,3.16,71,19059,2770,8.91,78.99
0,170.88,12,3,3.97,74.91,0,1,0,0,1424,47.5,0,1,0,0,2.83,0,34.64,4.93,88,1,65.3,48.12,3.89,8.38,19,29756,1126,4.94,92.82
0,78.76,15,3,13.63,1.08,1,1,0,0,1564,52.1,0,1,0,0,8.27,0,44.89,1.75,38,1,29.62,53.86,0.68,0.92,75,26875,510,8.6,24.34
0,63.16,11,0,2.43,27.05,1,1,0,0,1576,52.5,1,0,1,0,9.13,1,57.72,1.09,67,1,47.85,0.0,2.59,3.95,60,35098,4229,2.43,62.45
0,24.68,12,2,45.88,63.71,0,1,0,0,878,29.3,2,0,0,1,9.08,0,17.7,1.39,70,1,19.04,13.93,6.74,4.23,18,42084,4374,4.13,45.99
1,77.01,14,4,27.86,70.05,0,0,1,1,1331,44.4,0,1,1,0,2.32,1,14.86,5.18,39,3,26.86,73.0,1.56,1.93,39,20548,3798,5.49,63.45
0,34.21,2,2,41.68,12.77,0,1,0,0,888,29.6,1,0,0,0,10.0,0,74.12,0.46,7,1,69.16,31.35,0.66,7.38,23,3271,4239,8.23,79.16
0,8.14,11,5,3.4,37.15,0,1,0,0,2331,77.7,1,0,0,0,9.29,1,93.78,0.09,11,1,52.61,69.79,9.22,0.56,62,7281,945,2.64,71.37
0,37.8,13,5,45.24,76.88,0,1,0,0,3237,107.9,0,0,0,0,6.06,0,43.31,0.87,84,1,16.47,78.39,9.44,6.92,20,22329,4851,7.27,70.94
0,15.86,3,1,36.46,94.81,0,1,0,0,616,20.5,1,0,0,0,8.21,0,36.02,0.44,42,1,27.01,17.46,0.59,9.83,77,45527,163,7.99,44.11
1,50.56,0,3,12.2,4.32,0,1,0,1,295,9.8,1,1,0,0,3.96,0,46.16,1.1,0,3,87.05,46.39,9.79,2.62,58,292,1988,9.9,77.42
0,26.11,15,2,34.1,45.18,0,0,1,0,3047,101.6,0,0,0,0,5.64,1,60.78,0.43,16,1,90.31,38.07,3.48,1.87,24,6831,2079,3.23,65.69
0,7.79,1,4,4.85,2.45,0,0,1,0,1821,60.7,0,0,0,0,9.83,0,117.69,0.07,26,1,99.55,63.58,7.35,6.43,49,18583,3817,6.47,7.95
0,8.28,1,2,11.04,5.83,1,0,1,0,787,26.2,0,0,0,1,1.26,1,20.8,0.4,21,2,28.83,15.09,6.36,4.72,25,42879,1900,4.73,11.33
0,15.25,11,4,4.17,10.71,0,0,1,1,2758,91.9,0,3,0,0,4.01,0,25.37,0.6,71,1,21.5,66.11,7.63,8.69,27,8203,4875,5.86,34.0
0,77.3,8,3,50.03,64.74,0,1,0,0,1738,57.9,0,0,0,1,1.02,0,75.31,1.03,9,1,9.82,38.56,1.47,7.2,69,3965,288,8.97,26.08
0,9.09,22,2,13.72,77.82,1,1,0,0,147,4.9,0,0,0,0,5.28,1,66.3,0.14,14,4,71.07,32.16,3.01,4.97,30,49166,2177,3.39,22.59
0,37.18,21,2,6.1,97.61,1,1,0,1,2043,68.1,0,0,0,0,9.72,0,43.82,0.85,72,1,72.84,22.94,7.87,0.22,61,27051,25,8.58,17.03
0,8.71,10,5,25.25,31.57,0,1,0,0,2876,95.9,0,0,0,0,8.97,0,29.82,0.29,13,1,88.33,65.98,8.23,2.58,55,10180,1715,4.35,45.46
0,11.96,8,3,141.13,47.25,1,1,0,0,819,27.3,0,0,0,1,7.21,0,50.67,0.24,9,2,15.26,39.77,3.0,7.57,38,29433,2881,7.53,60.14
0,17.51,14,3,12.24,53.46,0,0,1,1,2884,96.1,0,1,1,0,4.82,0,29.35,0.6,46,2,58.65,41.64,2.61,3.69,67,3169,4820,2.87,61.94
0,22.89,14,4,37.18,74.25,1,1,0,0,3240,108.0,0,1,0,0,9.85,0,64.88,0.35,46,1,3.49,57.84,8.57,9.9,49,21400,2042,9.05,20.45
0,47.27,21,2,37.6,88.4,0,0,1,0,1278,42.6,0,0,0,0,4.7,0,26.39,1.79,89,1,91.81,30.24,7.62,7.73,65,41397,1323,6.97,4.35
0,53.75,4,6,14.41,67.74,0,1,0,1,2512,83.7,0,2,0,0,4.77,0,34.52,1.56,60,2,37.07,100.0,3.34,2.58,75,38177,186,6.58,88.96
1,149.98,1,3,17.6,76.81,0,0,1,1,3244,108.1,0,0,0,0,8.22,0,34.47,4.35,17,1,45.76,45.77,7.8,6.57,47,44670,2883,4.94,3.19
1,24.14,2,9,51.12,22.78,0,1,0,0,2414,80.5,0,0,1,0,1.2,0,16.15,1.49,11,1,64.62,100.0,5.81,5.23,23,12832,4656,5.44,90.54
0,146.85,21,2,81.69,71.22,0,1,0,0,2545,84.8,0,0,0,0,3.91,0,20.63,7.12,34,1,19.02,39.97,4.18,3.42,36,2954,4251,7.19,61.3
0,108.08,13,1,9.9,77.57,0,1,0,0,3622,120.7,0,2,0,0,7.62,1,41.62,2.6,45,2,24.67,23.67,9.96,6.48,18,45663,4983,8.32,78.88
0,16.7,7,2,69.62,15.66,1,1,0,0,137,4.6,0,0,0,0,8.09,1,32.62,0.51,30,1,23.79,33.82,4.53,0.27,44,37728,138,9.61,77.26
1,8.86,3,4,19.01,86.97,0,0,1,1,114,3.8,0,2,1,1,7.99,0,20.72,0.43,88,2,56.37,59.6,6.98,3.68,66,20646,4465,8.17,10.58
0,24.35,7,4,1.16,97.71,0,1,0,0,937,31.2,0,1,0,0,2.9,0,24.0,1.01,60,1,14.24,54.4,7.36,9.29,79,2653,1692,3.93,54.54
0,146.45,3,6,15.08,26.53,0,1,0,0,3240,108.0,0,0,0,0,1.62,1,25.22,5.81,57,2,64.31,85.83,0.9,6.11,43,13326,4784,6.82,68.68
0,183.5,12,4,29.8,75.85,0,1,0,0,451,15.0,0,0,0,0,5.65,0,16.5,11.12,21,3,40.57,53.67,3.56,1.5,67,21686,2737,4.4,21.19
0,30.97,1,4,28.56,3.93,0,1,0,0,1792,59.7,0,2,0,0,1.27,0,23.39,1.32,70,1,7.7,52.85,9.65,2.39,34,27631,2847,2.94,51.44
0,72.17,5,0,10.84,17.54,0,0,1,0,1324,44.1,0,0,0,0,3.91,1,151.92,0.48,6,1,48.77,0.0,8.1,6.94,59,40417,1809,1.55,46.76
0,32.67,2,1,4.33,6.32,1,1,0,1,1677,55.9,0,0,0,0,4.24,0,22.05,1.48,36,2,84.41,11.94,8.97,8.17,25,28657,1167,3.55,91.52
0,43.93,23,2,42.95,77.21,0,1,0,0,2423,80.8,0,0,0,0,2.23,0,27.65,1.59,44,3,9.59,25.6,5.76,7.16,58,22116,1889,1.04,33.42
0,222.59,18,3,17.32,0.06,0,1,0,0,804,26.8,0,2,0,1,4.97,1,18.98,11.73,70,2,29.95,44.74,5.47,8.09,20,8888,326,6.07,14.74
0,63.35,23,4,14.79,6.36,1,1,0,0,368,12.3,0,1,0,0,1.17,0,63.15,1.0,27,1,58.56,62.02,7.04,8.52,71,2820,2713,7.39,61.7
0,117.81,7,4,11.24,9.12,1,1,0,0,384,12.8,0,1,0,1,5.96,1,10.41,11.32,17,2,44.35,76.02,5.84,6.27,19,22441,1035,4.89,5.06
0,31.13,14,2,3.69,9.29,1,1,0,0,804,26.8,0,1,0,0,1.86,0,61.05,0.51,68,1,9.77,23.64,0.38,9.67,72,37679,1698,9.91,61.25
0,81.27,9,3,14.32,56.44,0,1,0,0,3541,118.0,0,0,0,0,6.93,1,30.41,2.67,17,1,25.13,53.3,9.24,4.85,68,23823,4301,4.54,71.46
0,56.71,18,3,2.46,22.84,0,1,0,0,777,25.9,0,1,0,0,4.1,0,35.8,1.58,10,1,98.98,59.07,4.1,6.41,23,33131,2578,5.35,48.66
0,57.85,11,6,6.36,51.88,0,0,1,0,2588,86.3,0,0,1,1,1.95,0,39.63,1.46,13,1,64.29,83.19,5.59,7.68,29,2258,2876,5.53,39.25
0,44.08,18,1,22.62,8.11,0,1,0,0,2055,68.5,1,1,0,0,1.98,0,26.19,1.68,18,1,57.66,8.36,4.89,3.41,44,23100,2810,3.21,1.86
0,33.37,23,5,78.34,46.6,0,1,0,1,2908,96.9,0,1,0,0,2.41,0,35.85,0.93,45,2,33.04,72.16,5.17,7.84,71,16204,1476,7.92,11.56
0,151.03,6,2,10.29,71.79,0,0,1,1,437,14.6,1,1,0,0,5.81,1,49.06,3.08,48,3,14.29,38.76,9.42,0.62,20,46187,2275,7.38,89.42
0,19.86,17,4,20.63,10.62,0,1,0,0,2906,96.9,0,1,0,0,9.84,0,25.92,0.77,3,2,55.75,59.39,2.4,7.48,42,38752,2457,6.07,64.45
0,7.61,13,2,23.54,48.48,0,0,1,0,3148,104.9,0,1,0,0,4.01,0,21.31,0.36,85,2,14.51,29.86,3.56,7.77,39,38214,1382,5.81,17.42
0,39.06,10,3,1.47,67.11,0,0,1,1,2164,72.1,0,1,0,0,8.69,1,32.42,1.2,17,1,6.58,52.19,5.74,2.04,66,8993,1767,8.42,79.35
0,12.95,12,3,26.17,3.46,1,1,0,0,3354,111.8,0,0,0,0,4.1,0,21.11,0.61,9,2,7.62,38.23,4.01,7.05,59,37779,4423,7.98,83.19
0,104.72,17,4,26.07,26.29,1,0,1,0,2629,87.6,0,1,0,0,5.25,0,56.1,1.87,47,1,73.06,64.88,3.48,0.45,67,7198,4332,5.76,80.11
0,32.78,23,3,80.37,65.41,0,0,1,1,1079,36.0,1,0,1,0,6.82,1,38.15,0.86,10,1,7.45,45.81,5.98,0.33,64,15511,1243,5.45,41.54
0,109.08,14,3,12.83,81.02,1,1,0,0,2722,90.7,0,0,0,0,1.41,1,44.45,2.45,61,4,94.76,34.25,9.13,4.67,53,7266,4731,8.68,89.33
0,76.22,18,5,27.61,80.15,0,0,1,0,998,33.3,0,1,0,0,1.88,0,56.37,1.35,43,1,66.41,77.76,6.42,8.38,42,3217,111,2.91,24.26
0,39.84,16,5,51.04,54.3,1,1,0,1,2429,81.0,0,0,0,0,3.47,0,51.21,0.78,38,1,74.87,75.25,6.56,8.14,57,12674,1463,5.23,72.49
0,42.76,13,2,48.3,8.17,0,0,1,0,762,25.4,0,1,0,0,9.83,1,33.46,1.28,64,1,30.72,26.04,9.5,9.03,79,26177,915,1.15,65.82
0,11.55,9,0,16.32,98.36,0,0,1,0,90,3.0,0,0,0,0,2.37,0,35.25,0.33,13,1,47.63,0.0,6.34,5.24,69,36687,1612,1.66,54.67
0,105.66,0,2,48.21,46.79,1,1,0,0,386,12.9,0,2,0,0,2.67,1,15.31,6.9,4,2,54.5,33.8,6.41,7.61,70,26573,1689,9.11,9.13
0,17.82,14,2,6.3,8.88,0,1,0,0,1708,56.9,0,0,0,0,5.51,0,27.83,0.64,69,1,14.08,31.97,2.17,9.8,31,1473,2134,7.48,37.16
0,21.72,1,1,27.12,75.08,0,1,0,0,586,19.5,0,0,0,1,8.33,1,84.16,0.26,80,2,96.94,17.32,4.96,5.87,70,30285,1471,5.69,38.77
0,83.3,21,0,27.18,27.19,0,0,1,0,563,18.8,1,2,0,0,7.36,1,28.32,2.94,47,2,62.49,5.48,9.9,0.55,77,15388,4229,6.72,9.93
0,23.49,1,2,92.09,78.96,0,1,0,0,3356,111.9,3,0,1,0,4.42,0,38.51,0.61,42,1,74.28,39.49,9.3,1.51,27,40076,3191,9.15,31.66
0,36.19,4,1,27.08,95.62,0,1,0,0,179,6.0,1,2,0,1,1.23,0,54.49,0.66,59,1,41.9,20.94,3.81,9.85,75,40969,625,3.06,42.0
0,59.14,17,3,41.88,31.5,0,0,1,0,2554,85.1,0,0,0,0,6.63,0,19.18,3.08,32,2,0.78,45.92,8.2,3.69,69,42383,2926,5.57,38.74
0,26.37,18,6,5.62,60.66,0,0,1,0,498,16.6,1,1,0,0,4.92,1,120.24,0.22,2,1,1.0,89.94,4.31,1.3,20,38633,2222,6.63,14.4
0,47.95,4,0,8.83,90.32,0,1,0,0,3219,107.3,0,1,0,0,3.86,0,57.46,0.83,26,1,72.62,8.35,5.36,9.31,20,40290,2574,2.45,40.02
0,33.63,6,4,5.15,58.15,1,0,1,0,590,19.7,1,0,1,0,9.18,0,32.89,1.02,81,1,6.47,49.05,2.23,0.4,38,26529,3977,7.27,77.01
0,14.34,18,4,16.86,87.88,0,1,0,0,1597,53.2,0,1,0,0,7.53,0,22.14,0.65,59,1,84.39,73.26,1.24,3.85,60,6469,4625,5.84,84.77
1,47.85,13,2,151.78,49.37,1,1,0,0,2734,91.1,0,2,0,0,2.71,0,23.88,2.0,16,1,71.96,33.68,5.82,1.3,66,20970,3992,1.32,14.0
0,12.91,0,3,4.16,14.94,1,1,0,0,704,23.5,0,0,0,0,1.54,1,19.24,0.67,78,1,75.33,37.77,1.31,2.43,52,49600,2854,7.06,3.19
0,32.66,10,7,7.86,86.56,0,1,0,0,770,25.7,0,1,0,0,6.25,0,34.71,0.94,30,2,94.53,100.0,0.79,0.3,72,1756,4591,8.87,53.49
0,38.44,17,4,106.46,44.09,0,0,1,1,1984,66.1,1,0,0,0,1.65,0,16.93,2.27,26,3,96.89,66.9,3.55,2.47,68,804,120,2.85,5.44
0,75.23,14,4,10.08,83.29,0,1,0,0,843,28.1,0,2,0,0,3.66,1,38.33,1.96,35,1,62.31,65.77,2.51,0.21,48,21870,3150,4.82,76.75
0,69.84,8,5,6.77,11.04,1,1,0,0,1617,53.9,1,0,0,0,2.5,0,18.03,3.87,44,2,53.26,74.66,1.81,9.31,43,2617,3366,7.99,22.77
0,29.62,13,3,13.14,19.75,0,1,0,0,826,27.5,0,0,0,0,6.33,0,16.38,1.81,37,1,90.06,28.07,2.82,0.7,71,22323,1134,7.13,54.41
1,5.32,20,1,76.71,18.16,0,1,0,0,1883,62.8,0,1,0,0,8.74,1,16.89,0.31,76,1,21.15,14.63,0.04,5.48,64,3691,4495,8.64,44.59
0,187.66,21,3,6.93,3.46,0,1,0,0,1107,36.9,0,2,0,1,3.97,1,30.05,6.24,88,2,41.68,47.9,2.69,4.82,38,39889,4826,5.03,82.31
0,25.48,21,4,33.25,52.52,0,0,1,0,840,28.0,0,0,0,0,6.86,0,22.43,1.14,83,1,13.06,59.13,9.78,9.86,42,21627,2953,3.99,43.71
0,27.53,4,5,0.56,9.99,1,1,0,0,1679,56.0,0,3,0,0,1.38,1,71.1,0.39,65,4,77.51,72.48,6.63,5.93,24,45031,524,4.77,63.65
0,81.09,17,3,65.02,30.8,0,0,1,0,2594,86.5,0,1,0,0,8.58,0,23.62,3.43,61,3,44.38,55.79,8.44,0.81,73,7688,263,4.48,86.18
0,25.59,15,1,4.05,90.16,0,1,0,1,2174,72.5,0,1,0,0,2.0,1,52.29,0.49,55,1,64.0,7.3,4.4,6.28,64,28928,4901,1.54,13.75
0,52.75,14,1,25.48,92.41,0,1,0,0,3502,116.7,0,1,0,0,2.76,0,21.43,2.46,80,2,19.05,2.12,5.55,4.24,76,34957,3947,2.49,84.77
0,50.36,22,1,18.07,79.73,1,1,0,0,600,20.0,0,2,0,0,9.56,1,22.91,2.2,12,3,28.51,20.28,0.35,1.99,79,31963,1651,9.49,77.65
0,23.02,17,1,7.13,41.95,0,0,1,0,2292,76.4,0,0,0,0,7.85,0,40.84,0.56,38,2,7.71,10.17,9.72,0.55,52,36803,1826,5.51,99.32
0,11.69,11,2,5.98,64.37,0,1,0,0,1906,63.5,0,0,0,0,4.88,0,44.65,0.26,60,1,50.45,23.1,1.8,7.36,69,41813,3745,2.2,85.51
0,31.11,1,4,16.55,23.92,0,1,0,1,2753,91.8,0,1,0,0,7.42,0,20.47,1.52,65,1,64.91,70.63,4.77,7.59,30,7330,3681,4.52,5.97
0,70.47,0,5,42.07,48.39,0,1,0,0,2368,78.9,0,1,0,0,5.36,1,30.23,2.33,16,3,92.79,75.66,7.85,6.81,51,32713,3199,5.13,28.9
0,109.78,3,4,0.58,74.86,0,1,0,0,2442,81.4,1,1,0,0,3.29,0,26.19,4.19,15,2,37.32,68.23,4.2,3.5,27,31826,4370,5.17,58.91
0,31.41,21,2,29.39,30.17,0,0,1,1,1375,45.8,0,1,1,0,6.21,0,54.36,0.58,87,1,1.46,18.79,3.26,6.08,29,24156,1478,1.46,92.8
0,30.27,23,0,13.07,44.71,0,1,0,0,1024,34.1,1,1,1,0,8.32,0,39.96,0.76,23,1,42.95,1.47,7.26,4.36,23,33242,961,6.37,52.04
0,25.2,21,5,66.86,4.11,0,0,1,0,2405,80.2,1,1,0,0,4.05,0,30.43,0.83,22,1,24.23,67.7,1.03,4.16,54,24625,4673,5.87,24.81
0,13.88,14,0,14.55,95.0,0,1,0,1,1794,59.8,0,1,0,0,5.27,0,75.04,0.18,28,3,70.03,0.0,1.96,2.39,64,5176,2646,1.43,12.43
0,29.97,13,5,24.51,69.06,0,0,1,0,994,33.1,0,0,0,0,2.16,1,10.49,2.86,21,2,44.26,78.96,0.2,8.39,72,5818,769,9.44,28.96
0,21.28,8,2,7.8,56.64,0,0,1,0,3645,121.5,1,2,1,0,2.97,0,13.41,1.59,40,2,99.07,18.03,8.37,0.09,44,42407,186,7.6,28.52
0,135.46,1,1,3.41,97.84,1,1,0,1,489,16.3,0,0,0,0,7.34,1,42.51,3.19,57,2,12.94,13.65,6.59,7.21,20,46156,3354,1.45,90.21
0,49.3,22,1,28.51,94.41,1,1,0,0,2155,71.8,0,0,0,0,8.69,0,24.25,2.03,6,1,95.48,6.4,7.62,3.42,67,34768,3221,1.85,94.82
0,44.57,15,1,108.03,91.05,0,1,0,0,768,25.6,0,0,0,1,6.55,0,28.13,1.58,19,3,90.89,8.82,7.82,7.91,77,45025,3160,4.67,42.58
0,9.2,14,4,7.65,33.76,0,0,1,0,3301,110.0,1,3,0,0,2.53,0,110.41,0.08,43,1,89.61,61.91,2.11,4.92,30,38175,1207,5.45,44.86
0,19.06,3,3,17.44,37.45,0,1,0,0,936,31.2,0,1,0,0,5.77,1,83.82,0.23,2,1,4.45,54.15,3.85,5.57,19,30728,1808,6.32,7.76
1,35.05,18,3,11.51,21.06,0,1,0,1,2305,76.8,0,1,1,0,4.77,0,26.52,1.32,24,2,39.25,40.26,2.23,6.24,26,36523,382,3.3,93.83
1,20.84,2,2,60.65,61.45,0,1,0,0,2329,77.6,1,0,1,0,5.09,1,41.21,0.51,27,2,92.73,29.55,5.03,6.09,18,41803,3117,7.65,51.25
0,102.68,13,0,9.63,49.69,0,1,0,1,517,17.2,0,1,0,0,5.25,0,52.94,1.94,88,3,29.45,0.85,0.33,7.19,67,14908,2729,5.71,15.65
0,21.37,11,2,18.86,82.42,0,0,1,1,2001,66.7,0,0,0,0,9.59,0,22.39,0.95,72,3,1.04,33.47,0.78,5.14,55,32017,4051,3.07,26.15
0,37.64,23,1,18.72,96.0,0,1,0,0,1675,55.8,0,1,0,0,2.06,0,30.92,1.22,54,2,65.84,14.88,6.53,0.73,79,35209,1075,9.77,10.32
0,9.97,23,3,16.62,89.5,1,1,0,0,2438,81.3,0,0,0,0,3.71,0,47.21,0.21,5,1,71.01,35.24,0.9,7.27,78,31209,2679,6.88,64.57
0,7.07,14,4,23.35,28.9,1,0,1,0,1092,36.4,0,1,0,0,3.91,0,54.9,0.13,75,1,94.09,54.32,0.49,8.02,39,24385,4320,6.55,5.74
0,42.78,0,4,9.1,59.67,0,1,0,0,1474,49.1,0,2,0,0,3.55,0,39.35,1.09,49,1,86.23,59.23,3.43,3.14,61,222,3634,5.21,41.13
0,155.21,11,1,22.4,78.32,0,1,0,0,2681,89.4,1,0,0,0,1.56,0,22.89,6.78,37,1,43.11,6.31,9.74,4.56,32,13185,4228,8.41,38.88
0,278.99,3,3,27.22,7.22,0,1,0,0,1849,61.6,0,0,0,0,9.88,0,29.37,9.5,42,2,64.22,44.45,4.06,6.67,25,18903,943,9.32,66.11
0,30.08,23,1,28.01,18.6,1,1,0,0,3194,106.5,0,1,1,0,5.02,0,36.69,0.82,74,1,33.04,19.99,4.72,5.88,60,23854,832,2.84,69.48
0,65.6,20,1,28.53,67.32,0,1,0,0,2113,70.4,0,1,0,0,7.03,0,49.21,1.33,65,1,21.44,6.65,4.45,8.52,50,46372,396,8.07,3.52
0,66.55,18,1,4.11,16.14,0,0,1,0,77,2.6,0,0,1,0,3.26,1,21.48,3.1,8,1,59.79,8.41,6.75,2.14,56,5872,2153,6.47,64.38
0,22.82,20,5,4.26,76.11,0,1,0,0,2236,74.5,1,2,0,0,2.26,1,49.55,0.46,49,1,64.56,84.8,4.21,5.2,45,37192,2046,6.68,13.1
0,172.95,22,5,10.42,22.73,0,0,1,0,2220,74.0,1,0,0,0,9.22,0,79.87,2.17,31,1,64.89,76.54,2.41,1.56,63,7486,1382,6.74,58.91
0,18.92,23,2,3.15,94.58,0,0,1,0,3572,119.1,0,0,0,0,1.83,0,22.52,0.84,76,1,98.3,28.65,0.87,7.39,32,35411,4959,3.92,97.96
0,44.9,1,1,3.91,18.14,0,1,0,1,1753,58.4,0,0,0,0,3.18,0,16.41,2.74,3,1,18.6,18.15,6.56,4.33,70,48940,2121,5.76,41.34
0,15.44,2,4,26.94,95.97,0,1,0,0,2826,94.2,0,1,0,0,5.37,0,47.67,0.32,72,1,89.75,50.67,4.47,5.59,51,31231,1211,2.8,25.96
0,89.59,10,3,22.59,45.03,0,1,0,1,1912,63.7,0,1,1,0,9.14,0,34.86,2.57,4,2,87.96,44.53,9.62,4.52,38,36117,3125,3.8,86.59
0,28.38,2,6,19.78,57.7,1,1,0,0,2417,80.6,0,0,0,0,9.82,0,19.68,1.44,6,1,96.1,89.81,7.92,8.51,63,18617,3728,4.1,61.4
0,66.09,13,1,32.05,88.74,0,1,0,0,2551,85.0,0,1,1,0,8.82,0,23.18,2.85,59,2,9.74,18.86,3.6,3.27,63,20782,730,3.48,23.1
0,295.47,17,5,12.17,42.53,0,1,0,0,1091,36.4,0,0,1,0,2.85,1,45.08,6.55,68,2,65.58,83.81,6.04,7.47,58,9662,122,3.78,74.42
0,13.22,17,1,0.43,56.33,0,1,0,0,3583,119.4,0,0,0,0,2.48,1,29.09,0.45,14,3,49.98,15.25,8.92,1.55,71,30842,3147,1.12,17.59
0,112.76,17,3,41.13,82.59,0,1,0,0,408,13.6,0,1,0,0,1.51,0,30.2,3.73,20,1,95.76,47.28,9.65,9.02,65,8074,3933,1.91,68.82
0,27.17,11,5,15.32,98.81,0,1,0,0,2223,74.1,0,1,0,1,1.93,0,30.39,0.89,2,1,5.51,78.8,7.98,8.48,56,6729,1246,7.66,34.27
0,170.44,23,4,0.34,48.57,0,0,1,0,1068,35.6,0,1,0,0,5.27,1,28.66,5.95,15,1,57.45,53.4,8.6,8.42,49,46904,2856,1.33,25.74
0,38.04,0,7,17.24,56.3,0,0,1,0,1750,58.3,0,1,1,0,3.93,0,9.91,3.84,83,1,21.63,100.0,4.26,9.93,24,48517,903,7.24,18.71
0,88.51,18,2,8.37,94.31,0,1,0,0,3417,113.9,0,0,0,0,7.95,0,37.36,2.37,74,4,39.36,41.07,5.84,9.57,78,15998,1317,8.29,64.48
0,75.56,13,9,7.96,67.72,0,0,1,0,1355,45.2,0,2,0,0,5.47,0,13.76,5.49,68,2,61.97,100.0,6.66,7.22,77,24183,4750,4.19,14.78
0,80.68,19,5,9.45,19.68,0,0,1,0,1476,49.2,0,0,0,0,5.46,0,95.86,0.84,73,1,20.1,77.15,1.47,2.13,24,10642,2594,4.45,15.04
0,5.83,17,3,10.39,48.48,0,1,0,0,3613,120.4,1,0,0,0,9.01,0,34.11,0.17,8,2,77.94,44.3,0.92,3.68,67,35802,1769,1.26,23.28
0,206.88,1,4,33.37,56.79,0,0,1,0,436,14.5,0,1,0,0,6.42,0,64.49,3.21,23,4,27.55,58.44,4.59,2.55,74,37664,4560,1.49,89.83
0,35.92,23,1,4.52,79.42,0,1,0,0,3188,106.3,0,1,0,0,7.13,0,38.51,0.93,6,4,25.3,26.24,4.99,3.04,63,19161,2073,5.39,32.16
0,18.14,15,2,18.21,67.78,0,1,0,0,2865,95.5,0,0,0,0,6.81,0,45.91,0.4,59,1,6.28,24.73,2.87,6.73,52,26046,3158,2.12,10.97
0,10.27,0,7,5.58,18.83,1,1,0,0,3400,113.3,0,1,0,0,4.96,1,29.41,0.35,58,1,93.96,92.4,6.29,3.86,50,15088,558,9.97,31.04
0,44.43,9,6,10.37,25.37,1,0,1,1,1012,33.7,0,0,1,0,7.99,0,31.48,1.41,45,3,57.75,88.78,9.9,2.96,76,41511,975,8.75,2.31
0,42.27,9,3,9.99,16.9,0,1,0,1,2890,96.3,0,0,0,0,8.27,0,28.5,1.48,54,2,63.36,42.68,5.48,2.13,37,41128,3280,3.36,13.63
0,100.27,10,1,47.69,58.61,0,0,1,0,3456,115.2,0,2,0,0,8.07,0,14.3,7.01,80,2,60.26,23.0,4.32,3.14,58,9089,78,6.76,57.15
0,76.31,9,4,26.45,79.99,0,0,1,1,458,15.3,1,2,0,0,1.33,0,40.69,1.88,37,2,5.86,68.34,4.18,5.58,31,46009,430,8.46,37.62
0,35.54,15,4,0.63,14.09,0,1,0,0,2957,98.6,0,4,1,0,5.45,0,24.83,1.43,44,1,24.0,66.19,1.61,5.33,18,25201,1892,5.05,51.51
0,17.08,20,3,3.7,3.26,0,1,0,0,836,27.9,0,0,0,0,3.73,0,21.04,0.81,31,2,51.63,59.68,8.47,9.24,71,11308,2041,1.21,26.0
0,22.71,12,1,50.31,77.88,0,0,1,0,744,24.8,0,1,1,0,9.46,0,18.53,1.23,42,2,14.55,11.45,8.05,8.97,46,28550,1457,3.2,6.29
0,64.87,21,3,29.41,69.78,0,1,0,0,2725,90.8,0,2,0,0,5.72,0,43.1,1.51,23,2,67.46,65.68,0.31,3.22,77,38371,3685,2.17,64.54
0,24.32,4,5,11.39,22.34,1,0,1,1,2968,98.9,1,0,0,0,2.13,0,58.94,0.41,22,1,83.21,72.04,7.78,7.21,73,18067,4879,3.48,89.26
1,165.72,10,2,0.51,28.84,1,1,0,0,1543,51.4,1,0,0,0,2.2,0,56.14,2.95,26,1,80.82,28.16,3.56,9.74,30,10400,1175,4.9,86.06
1,44.44,15,2,50.71,32.39,1,1,0,1,990,33.0,0,0,0,0,1.49,0,30.09,1.48,27,1,18.31,22.43,7.12,9.22,63,14835,3298,7.51,49.32
0,7.21,14,3,27.86,24.03,0,1,0,1,1448,48.3,0,1,0,0,9.53,0,38.09,0.19,31,1,47.56,48.78,7.3,5.82,45,27641,4998,7.14,65.56
0,7.2,12,2,6.52,92.54,1,0,1,0,2567,85.6,0,0,0,0,1.16,0,26.85,0.27,63,2,58.76,29.96,0.28,1.2,76,25197,3047,8.62,48.21
0,97.97,1,2,0.75,20.48,0,1,0,0,817,27.2,0,1,0,0,6.96,0,65.66,1.49,78,2,33.54,28.89,0.81,0.19,32,7137,1582,1.03,57.39
